site_id,url,domain,seed_tier,seed_type,layer,priority_tier,region,source_type,signal_role,notes,seed_origin,robots_url,robots_status,robots_has_sitemap,candidate_sitemap_count,accessible_sitemap_count,accessible_sitemaps,accessible_feed_count,accessible_feeds,historical_strategy,expected_coverage,wayback_fallback,seed_has_archive_hint
fcdo_gov_uk,https://www.gov.uk/government/organisations/foreign-commonwealth-development-office,gov.uk,A,official,official_direct,P0,europe,foreign_ministry,official_position,official UK foreign office news and communications,https://www.gov.uk,https://www.gov.uk/robots.txt,0,0,8,0,[],0,[],gdelt_or_wayback_plus_direct_fetch,low,1,0
focus_taiwan,https://focustaiwan.tw/,focustaiwan.tw,A,wire,wire_fast,P1,asia,wire_service,event_baseline,Central News Agency English service useful for Taiwan signal,https://focustaiwan.tw,https://focustaiwan.tw/robots.txt,200,1,9,1,"[""https://focustaiwan.tw/GoogleNewsSitemap_fromRemote_cep2.xml""]",0,[],direct_sitemap,medium,1,0
folha_mundo,https://www1.folha.uol.com.br/mundo/,folha.uol.com.br,B,national_media,media_narrative,P1,latin_america,national_major_media,narrative_and_agenda,major Brazil outlet with international desk,https://www1.folha.uol.com.br,https://www1.folha.uol.com.br/robots.txt,200,1,8,2,"[""https://www1.folha.uol.com.br/sitemap.xml"", ""https://www1.folha.uol.com.br/news-sitemap.xml""]",0,[],direct_sitemap,high,1,0
france24_english,https://www.france24.com/en/,france24.com,B,major_media,media_narrative,P1,europe,public_broadcaster,narrative_and_agenda,international public broadcaster with strong Africa and Middle East coverage,https://www.france24.com,https://www.france24.com/robots.txt,200,1,16,8,"[""https://www.france24.com/sitemaps/fr/index.xml"", ""https://www.france24.com/sitemaps/en/index.xml"", ""https://www.france24.com/sitemaps/es/index.xml"", ""https://www.france24.com/sitemaps/ar/index.xml"", ""https://www.france24.com/sitemaps/fr/news.xml"", ""https://www.france24.com/sitemaps/en/news.xml"", ""https://www.france24.com/sitemaps/es/news.xml"", ""https://www.france24.com/sitemaps/ar/news.xml""]",2,"[""https://www.france24.com/en/rss"", ""https://www.france24.com/en/rss""]",direct_sitemap,medium,1,0
france_diplomatie,https://www.diplomatie.gouv.fr/en/press/news,diplomatie.gouv.fr,A,official,official_direct,P1,europe,foreign_ministry,official_position,official France foreign ministry news,https://www.diplomatie.gouv.fr,https://www.diplomatie.gouv.fr/robots.txt,200,0,8,1,"[""https://www.diplomatie.gouv.fr/sitemap.xml""]",0,[],direct_sitemap,medium,1,1
freemalaysiatoday_com,http://www.freemalaysiatoday.com/news,freemalaysiatoday.com,A,national_media,media_narrative,P0,asia,national_major_media,narrative_and_agenda,high update frequency,http://www.freemalaysiatoday.com,http://www.freemalaysiatoday.com/robots.txt,200,1,15,6,"[""https://cms.freemalaysiatoday.com/sitemap-news.xml"", ""https://cms.freemalaysiatoday.com/sitemap.xml"", ""https://www.freemalaysiatoday.com/sitemaps-index.xml"", ""https://www.freemalaysiatoday.com/landing-page-sitemap.xml"", ""https://www.freemalaysiatoday.com/video-sitemap.xml"", ""https://www.freemalaysiatoday.com/feeds-sitemap.xml""]",1,"[""https://cms.freemalaysiatoday.com/feed""]",direct_sitemap,medium,1,0
geo_tv,https://www.geo.tv/latest-news,geo.tv,A,national_media,media_narrative,P0,south_asia,national_major_media,narrative_and_agenda,high volume Pakistan source,https://www.geo.tv,https://www.geo.tv/robots.txt,200,1,10,10,"[""https://www.geo.tv/assets/uploads/google_news_latest.xml"", ""https://www.geo.tv/assets/uploads/google_embed_videos.xml"", ""https://www.geo.tv/sitemap.xml"", ""https://www.geo.tv/sitemap_index.xml"", ""https://www.geo.tv/sitemap-index.xml"", ""https://www.geo.tv/news-sitemap.xml"", ""https://www.geo.tv/sitemap_news.xml"", ""https://www.geo.tv/sitemap-news.xml"", ""https://www.geo.tv/post-sitemap.xml"", ""https://www.geo.tv/page-sitemap.xml""]",0,[],direct_sitemap,high,1,1
gulf_news_world,https://gulfnews.com/world,gulfnews.com,B,national_media,media_narrative,P1,middle_east,national_major_media,narrative_and_agenda,major Gulf regional outlet with broad MENA coverage,https://gulfnews.com,https://gulfnews.com/robots.txt,200,1,9,2,"[""https://gulfnews.com/sitemap.xml"", ""https://gulfnews.com/news_sitemap.xml""]",1,"[""https://gulfnews.com/stories.rss""]",direct_sitemap,medium,1,0
haaretz_com,https://www.haaretz.com/israel-news/israel-security,haaretz.com,A,national_media,media_narrative,P0,middle_east,national_major_media,narrative_and_agenda,high value for Israel coverage,https://www.haaretz.com,https://www.haaretz.com/robots.txt,200,1,10,4,"[""https://www.haaretz.com/sitemap.xml"", ""https://www.haaretz.com/news-sitemap-content.xml"", ""https://www.haaretz.com/news-sitemap-latest.xml"", ""https://www.haaretz.com/news-sitemap.xml""]",0,[],direct_sitemap,high,1,0
haberturk_com,https://www.haberturk.com/gundem,haberturk.com,B,national_media,media_narrative,P1,middle_east,national_major_media,narrative_and_agenda,important Turkey source,https://www.haberturk.com,https://www.haberturk.com/robots.txt,200,1,12,9,"[""https://www.haberturk.com/sitemap.xml"", ""https://www.haberturk.com/sitemap_google_news.xml"", ""https://www.haberturk.com/sitemap_index_video.xml"", ""https://www.haberturk.com/sitemap_recentvideo.xml"", ""https://hthayat.haberturk.com/sitemap_google_news.xml"", ""https://www.haberturk.com/sitemap_google_news.xml"", ""https://www.haberturk.com/sitemap_google_news.xml"", ""https://www.haberturk.com/sitemap_google_news.xml"", ""https://www.haberturk.com/sitemap_google_news.xml""]",1,"[""https://www.haberturk.com/rss""]",direct_sitemap,high,1,0
hindustantimes_com,https://www.hindustantimes.com/world-news,hindustantimes.com,A,national_media,media_narrative,P0,south_asia,national_major_media,narrative_and_agenda,major India source,https://www.hindustantimes.com,https://www.hindustantimes.com/robots.txt,200,1,15,7,"[""https://www.hindustantimes.com/sitemap/section.xml"", ""https://www.hindustantimes.com/sitemap/news.xml"", ""https://www.hindustantimes.com/sitemap/index.xml"", ""https://www.hindustantimes.com/sitemap/liveblog.xml"", ""https://www.hindustantimes.com/sitemap/education-static.xml"", ""https://www.hindustantimes.com/telugu/sitemap/news.xml"", ""https://www.hindustantimes.com/bangla/sitemap/news.xml""]",0,[],direct_sitemap,medium,1,0
hurriyetdailynews_com,https://www.hurriyetdailynews.com/world/,hurriyetdailynews.com,A,national_media,media_narrative,P0,middle_east,national_major_media,narrative_and_agenda,English Turkey source,https://www.hurriyetdailynews.com,https://www.hurriyetdailynews.com/robots.txt,200,1,10,2,"[""https://www.hurriyetdailynews.com/sitemaps/newssitemap.xml"", ""https://www.hurriyetdailynews.com/sitemaps/posts.xml""]",1,"[""https://www.hurriyetdailynews.com/rss""]",direct_sitemap,medium,1,0
id_mofcom_gov_cn,https://fdi.mofcom.gov.cn/EN/come-zonghe-list.html,id.mofcom.gov.cn,A,official,official_direct,P1,asia,economic_ministry,official_position,official China commerce and investment policy signal,https://fdi.mofcom.gov.cn,https://fdi.mofcom.gov.cn/robots.txt,0,0,8,0,[],0,[],gdelt_or_wayback_plus_direct_fetch,low,1,0
india_mea,https://www.mea.gov.in/press-releases,mea.gov.in,A,official,official_direct,P0,south_asia,foreign_ministry,official_position,official India external affairs releases,https://www.mea.gov.in,https://www.mea.gov.in/robots.txt,0,0,8,0,[],0,[],section_archive_plus_wayback,medium,1,1
indian_express_world,https://indianexpress.com/section/world/,indianexpress.com,B,national_media,media_narrative,P1,south_asia,national_major_media,narrative_and_agenda,major India outlet with strong international desk,https://indianexpress.com,https://indianexpress.com/robots.txt,200,1,17,11,"[""https://indianexpress.com/news-sitemap.xml"", ""https://indianexpress.com/video-sitemap.xml"", ""https://indianexpress.com/category-sitemap.xml"", ""https://indianexpress.com/allsitemap.xml"", ""https://indianexpress.com/aboutsitemapindex.xml"", ""https://indianexpress.com/webstories-sitemap.xml"", ""https://indianexpress.com/horoscope-sitemap.xml"", ""https://indianexpress.com/sitemap/today.xml"", ""https://indianexpress.com/sitemap/yesterday.xml"", ""https://indianexpress.com/liveblog-sitemap.xml"", ""https://indianexpress.com/sitemap.xml""]",1,"[""https://indianexpress.com/feed/""]",direct_sitemap,high,1,1
indonesia_kemlu,https://kemlu.go.id/portal/en,kemlu.go.id,A,official,official_direct,P1,asia,foreign_ministry,official_position,official Indonesia foreign ministry portal,https://kemlu.go.id,https://kemlu.go.id/robots.txt,200,0,8,8,"[""https://kemlu.go.id/sitemap.xml"", ""https://kemlu.go.id/sitemap_index.xml"", ""https://kemlu.go.id/sitemap-index.xml"", ""https://kemlu.go.id/news-sitemap.xml"", ""https://kemlu.go.id/sitemap_news.xml"", ""https://kemlu.go.id/sitemap-news.xml"", ""https://kemlu.go.id/post-sitemap.xml"", ""https://kemlu.go.id/page-sitemap.xml""]",0,[],direct_sitemap,high,1,0
inquirer_net,https://newsinfo.inquirer.net/,inquirer.net,A,national_media,media_narrative,P0,asia,national_major_media,narrative_and_agenda,major Philippines source,https://newsinfo.inquirer.net,https://newsinfo.inquirer.net/robots.txt,200,0,8,0,[],1,"[""https://newsinfo.inquirer.net/feed""]",feed_plus_archive,medium,1,0
interfax_com,https://interfax.com/newsroom/top-stories/,interfax.com,A,wire,wire_fast,P0,europe,wire_service,event_baseline,important regional wire,https://interfax.com,https://interfax.com/robots.txt,0,0,8,0,[],0,[],section_archive_plus_wayback,medium,1,1
irna_ir,https://www.irna.ir/rss,irna.ir,A,wire,wire_fast,P0,middle_east,state_media,event_baseline,official Iranian news agency,https://www.irna.ir,https://www.irna.ir/robots.txt,0,0,8,7,"[""https://www.irna.ir/sitemap_index.xml"", ""https://www.irna.ir/sitemap-index.xml"", ""https://www.irna.ir/news-sitemap.xml"", ""https://www.irna.ir/sitemap_news.xml"", ""https://www.irna.ir/sitemap-news.xml"", ""https://www.irna.ir/post-sitemap.xml"", ""https://www.irna.ir/page-sitemap.xml""]",1,"[""https://www.irna.ir/rss""]",direct_sitemap,high,1,0
israel_mfa,https://www.gov.il/en/departments/ministry_of_foreign_affairs,gov.il,A,official,official_direct,P1,middle_east,foreign_ministry,official_position,official Israeli foreign ministry news and statements,https://www.gov.il,https://www.gov.il/robots.txt,0,0,8,0,[],0,[],gdelt_or_wayback_plus_direct_fetch,low,1,0
israelhayom_co_il,https://www.israelhayom.co.il/news,israelhayom.co.il,B,national_media,media_narrative,P1,middle_east,national_major_media,narrative_and_agenda,high relevance but paywall risk,https://www.israelhayom.co.il,https://www.israelhayom.co.il/robots.txt,403,0,8,0,[],0,[],gdelt_or_wayback_plus_direct_fetch,low,1,0
japan_mofa,https://www.mofa.go.jp/press/release/index.html,mofa.go.jp,A,official,official_direct,P0,asia,foreign_ministry,official_position,official Japan foreign ministry releases,https://www.mofa.go.jp,https://www.mofa.go.jp/robots.txt,403,0,8,0,[],0,[],section_archive_plus_wayback,medium,1,1
japan_times,https://www.japantimes.co.jp/news_category/world/,japantimes.co.jp,B,national_media,media_narrative,P1,asia,national_major_media,narrative_and_agenda,important English-language Japan source,https://www.japantimes.co.jp,https://www.japantimes.co.jp/robots.txt,200,0,8,0,[],1,"[""https://www.japantimes.co.jp/feed/""]",feed_plus_archive,medium,1,0
jpost_com,https://www.jpost.com/israel-news,jpost.com,A,national_media,media_narrative,P0,middle_east,national_major_media,narrative_and_agenda,major English Israel source,https://www.jpost.com,https://www.jpost.com/robots.txt,200,1,11,3,"[""https://www.jpost.com/googlenewssitemap/gnsitemap"", ""https://www.jpost.com/jpgooglesitemap/sitemapindex.xml"", ""https://www.jpost.com/jpgooglesitemap/latestarticles""]",0,[],direct_sitemap,medium,1,0
kenya_mfa,https://mfa.go.ke/allnews,mfa.go.ke,A,official,official_direct,P1,africa,foreign_ministry,official_position,official Kenya foreign affairs news and diplomacy updates,https://mfa.go.ke,https://mfa.go.ke/robots.txt,0,0,8,0,[],0,[],section_archive_plus_wayback,medium,1,1
kompas_com,https://news.kompas.com?source=navbar,kompas.com,B,national_media,media_narrative,P1,asia,national_major_media,narrative_and_agenda,major Indonesia source,https://news.kompas.com,https://news.kompas.com/robots.txt,200,1,8,1,"[""https://news.kompas.com/sitemap.xml""]",0,[],direct_sitemap,medium,1,0
korea_herald,https://www.koreaherald.com/,koreaherald.com,B,national_media,media_narrative,P1,asia,national_major_media,narrative_and_agenda,major Korea English outlet,https://www.koreaherald.com,https://www.koreaherald.com/robots.txt,200,1,22,12,"[""https://www.koreaherald.com/portal/google/sectionsitemap"", ""https://www.koreaherald.com/sitemap/latest-articles"", ""https://www.koreaherald.com/sitemap/articles/2026"", ""https://www.koreaherald.com/sitemap/articles/2025"", ""https://www.koreaherald.com/sitemap/articles/2024"", ""https://www.koreaherald.com/sitemap/articles/2023"", ""https://www.koreaherald.com/sitemap/articles/2022"", ""https://www.koreaherald.com/sitemap/articles/2021"", ""https://www.koreaherald.com/sitemap/articles/2020"", ""https://www.koreaherald.com/sitemap/articles/2019"", ""https://www.koreaherald.com/sitemap/articles/2018"", ""https://www.koreaherald.com/sitemap/articles/2017""]",0,[],direct_sitemap,medium,1,0
kyiv_independent,https://kyivindependent.com/,kyivindependent.com,B,national_media,media_narrative,P1,europe,national_major_media,narrative_and_agenda,high-value English-language Ukraine war and policy coverage,https://kyivindependent.com,https://kyivindependent.com/robots.txt,200,1,8,4,"[""https://kyivindependent.com/news-sitemap.xml"", ""https://kyivindependent.com/sitemap.xml"", ""https://kyivindependent.com/sitemap-index.xml"", ""https://kyivindependent.com/sitemap-news.xml""]",0,[],direct_sitemap,high,1,0
kyodo_co_jp,http://www.kyodo.co.jp/news/,kyodo.co.jp,A,wire,wire_fast,P0,asia,wire_service,event_baseline,top Japanese wire,http://www.kyodo.co.jp,http://www.kyodo.co.jp/robots.txt,200,1,9,8,"[""https://www.kyodo.co.jp:443/sitemap.xml"", ""https://www.kyodo.co.jp:443/sitemap_index.xml"", ""https://www.kyodo.co.jp:443/sitemap-index.xml"", ""https://www.kyodo.co.jp:443/news-sitemap.xml"", ""https://www.kyodo.co.jp:443/sitemap_news.xml"", ""https://www.kyodo.co.jp:443/sitemap-news.xml"", ""https://www.kyodo.co.jp:443/post-sitemap.xml"", ""https://www.kyodo.co.jp:443/page-sitemap.xml""]",2,"[""https://www.kyodo.co.jp/feed/"", ""https://www.kyodo.co.jp/feed/""]",direct_sitemap,high,1,0
lanacion_com_ar,http://www.lanacion.com.ar/politica/,lanacion.com.ar,A,national_media,media_narrative,P0,latin_america,national_major_media,narrative_and_agenda,major Argentina source,http://www.lanacion.com.ar,http://www.lanacion.com.ar/robots.txt,200,1,14,8,"[""https://www.lanacion.com.ar/sitemap-index.xml"", ""https://www.lanacion.com.ar/sitemap-news.xml"", ""https://www.lanacion.com.ar/sitemap-videos-jw.xml"", ""https://www.lanacion.com.ar/sitemap-index-historico.xml"", ""https://www.lanacion.com.ar/sitemap-articles-evergreen.xml"", ""https://www.lanacion.com.ar/sitemap-section-index.xml"", ""https://www.lanacion.com.ar/sitemap-index.xml"", ""https://www.lanacion.com.ar/sitemap-news.xml""]",0,[],direct_sitemap,medium,1,0
latercera_cl,https://www.latercera.com/canal/politica/,latercera.com,B,national_media,media_narrative,P1,latin_america,national_major_media,narrative_and_agenda,major Chile politics coverage,https://www.latercera.com,https://www.latercera.com/robots.txt,200,1,11,3,"[""https://www.latercera.com/arc/outboundfeeds/sitemap-index/?outputType=xml"", ""https://www.latercera.com/arc/outboundfeeds/news-sitemap-index/?outputType=xml"", ""https://www.latercera.com/arc/outboundfeeds/sitemap/?outputType=xml""]",1,"[""https://www.latercera.com/arc/outboundfeeds/rss/?outputType=xml""]",direct_sitemap,high,1,0
latimes_com,https://www.latimes.com/politics,latimes.com,A,national_media,media_narrative,P0,north_america,national_major_media,narrative_and_agenda,major US paper,https://www.latimes.com,https://www.latimes.com/robots.txt,200,1,9,4,"[""https://www.latimes.com/sitemaps/sitemap.xml"", ""https://www.latimes.com/news-sitemap.xml"", ""https://www.latimes.com/sitemap.xml"", ""https://www.latimes.com/news-sitemap.xml""]",0,[],direct_sitemap,high,1,0
lefigaro_fr,https://www.lefigaro.fr/international,lefigaro.fr,A,national_media,media_narrative,P0,europe,national_major_media,narrative_and_agenda,major French daily,https://www.lefigaro.fr,https://www.lefigaro.fr/robots.txt,200,1,13,5,"[""https://sitemaps.lefigaro.fr/lefigaro.fr/articles.xml"", ""https://sitemaps.lefigaro.fr/lefigaro.fr/sections.xml"", ""https://sitemaps.lefigaro.fr/lefigaro.fr/topics.xml"", ""https://www.lefigaro.fr/sitemap_news.xml"", ""https://sitemaps.lefigaro.fr/lefigaro.fr/elections/resultats/sitemap.xml""]",0,[],direct_sitemap,medium,1,0
liputan6_com,https://www.liputan6.com/news,liputan6.com,B,national_media,media_narrative,P1,asia,national_major_media,narrative_and_agenda,major Indonesia source,https://www.liputan6.com,https://www.liputan6.com/robots.txt,200,1,8,5,"[""https://www.liputan6.com/sitemap.xml"", ""https://www.liputan6.com/sitemap_index.xml"", ""https://www.liputan6.com/sitemap-index.xml"", ""https://www.liputan6.com/sitemap_news.xml"", ""https://www.liputan6.com/sitemap-news.xml""]",0,[],direct_sitemap,high,1,0
mainichi_english,https://mainichi.jp/english/,mainichi.jp,B,national_media,media_narrative,P1,asia,national_major_media,narrative_and_agenda,major Japan outlet with English service,https://mainichi.jp,https://mainichi.jp/robots.txt,200,0,8,0,[],0,[],gdelt_or_wayback_plus_direct_fetch,low,1,0
malaysia_mfa,https://www.kln.gov.my/web/guest/press-releases,kln.gov.my,A,official,official_direct,P1,asia,foreign_ministry,official_position,official Malaysia foreign ministry press releases,https://www.kln.gov.my,https://www.kln.gov.my/robots.txt,0,0,8,0,[],0,[],section_archive_plus_wayback,medium,1,1
manilatimes_net,https://www.manilatimes.net/world/feed,manilatimes.net,B,national_media,media_narrative,P1,asia,national_major_media,narrative_and_agenda,good Philippines supplement source,https://www.manilatimes.net,https://www.manilatimes.net/robots.txt,200,0,8,0,[],0,[],gdelt_or_wayback_plus_direct_fetch,low,1,0
mexico_sre,https://www.gob.mx/sre/en/archivo/prensa,gob.mx,A,official,official_direct,P1,latin_america,foreign_ministry,official_position,official Mexico foreign ministry press archive,https://www.gob.mx,https://www.gob.mx/robots.txt,200,0,8,1,"[""https://www.gob.mx/sitemap.xml""]",0,[],direct_sitemap,medium,1,0
nation_africa,https://nation.africa/kenya/news,nation.africa,B,national_media,media_narrative,P1,africa,national_major_media,narrative_and_agenda,major East Africa newsroom,https://nation.africa,https://nation.africa/robots.txt,200,0,8,0,[],0,[],gdelt_or_wayback_plus_direct_fetch,low,1,0
nationthailand_com,https://www.nationthailand.com/news/world,nationthailand.com,B,national_media,media_narrative,P1,asia,national_major_media,narrative_and_agenda,strong Thailand and region coverage,https://www.nationthailand.com,https://www.nationthailand.com/robots.txt,200,1,10,10,"[""https://api.nationthailand.com/sitemap"", ""https://api.nationthailand.com/sitemap/latest"", ""https://api.nationthailand.com/sitemap/tag"", ""https://www.nationthailand.com/sitemap.xml"", ""https://www.nationthailand.com/sitemap-index.xml"", ""https://www.nationthailand.com/news-sitemap.xml"", ""https://www.nationthailand.com/sitemap_news.xml"", ""https://www.nationthailand.com/sitemap-news.xml"", ""https://www.nationthailand.com/post-sitemap.xml"", ""https://www.nationthailand.com/page-sitemap.xml""]",0,[],direct_sitemap,high,1,0
nato_news,https://www.nato.int/cps/en/natohq/news.htm,nato.int,A,official,official_direct,P0,europe,international_security_org,official_position,official alliance security statements and briefings,https://www.nato.int,https://www.nato.int/robots.txt,200,1,8,2,"[""https://www.nato.int/sitemap.xml"", ""https://www.nato.int/sitemap-index.xml""]",0,[],direct_sitemap,medium,1,0
nbcnews_com,https://www.nbcnews.com/world,nbcnews.com,B,major_media,media_narrative,P1,north_america,global_major_media,narrative_and_agenda,use domain but replace weak section URL,https://www.nbcnews.com,https://www.nbcnews.com/robots.txt,200,1,13,5,"[""https://www.nbcnews.com/sitemap/nbcnews/sitemap-index"", ""https://www.nbcnews.com/sitemap/nbcnews/sitemap-news"", ""https://www.nbcnews.com/sitemap/nbcnews/sitemap-curations"", ""https://www.nbcnews.com/sitemap/nbcnews/sitemap-select.xml"", ""https://www.nbcnews.com/politics/election-results/sitemap.xml""]",2,"[""https://feeds.nbcnews.com/nbcnews/public/news"", ""https://feeds.nbcnews.com/nbcnews/public/news""]",direct_sitemap,medium,1,0
news24_politics,https://www.news24.com/politics,news24.com,B,national_media,media_narrative,P1,africa,national_major_media,narrative_and_agenda,major South Africa politics desk with strong domestic governance coverage,https://www.news24.com,https://www.news24.com/robots.txt,200,1,9,1,"[""https://www.news24.com/sitemap""]",0,[],direct_sitemap,medium,1,0
news_thaipbs_or_th,https://news.thaipbs.or.th/news/world,news.thaipbs.or.th,B,major_media,media_narrative,P1,asia,public_broadcaster,narrative_and_agenda,high quality Thai public broadcaster,https://news.thaipbs.or.th,https://news.thaipbs.or.th/robots.txt,200,0,8,1,"[""https://news.thaipbs.or.th/sitemap.xml""]",0,[],direct_sitemap,medium,1,0
newsweek_com,http://www.newsweek.com/world,newsweek.com,B,major_media,media_narrative,P1,north_america,global_major_media,narrative_and_agenda,good archive and world desk,http://www.newsweek.com,http://www.newsweek.com/robots.txt,200,1,63,0,[],0,[],gdelt_or_wayback_plus_direct_fetch,low,1,0
newzealand_mfat,https://www.mfat.govt.nz/en/media-and-resources,mfat.govt.nz,A,official,official_direct,P1,asia_pacific,foreign_ministry,official_position,official New Zealand foreign affairs and trade statements and resources,https://www.mfat.govt.nz,https://www.mfat.govt.nz/robots.txt,0,0,8,0,[],0,[],section_archive_plus_wayback,medium,1,1
nigeria_mfa,https://foreignaffairs.gov.ng/news/latest-news/,foreignaffairs.gov.ng,A,official,official_direct,P1,africa,foreign_ministry,official_position,official Nigeria foreign ministry news and press releases,https://foreignaffairs.gov.ng,https://foreignaffairs.gov.ng/robots.txt,0,0,8,0,[],0,[],section_archive_plus_wayback,medium,1,1
nikkei_com,https://www.nikkei.com/world/,nikkei.com,A,national_media,media_narrative,P0,asia,national_major_media,narrative_and_agenda,use politics and Asia sections rather than current URL,https://www.nikkei.com,https://www.nikkei.com/robots.txt,200,1,9,2,"[""https://www.nikkei.com/sitemap.xml"", ""https://www.nikkei.com/sitemaps/topics_sitemap_index.xml""]",0,[],direct_sitemap,high,1,0
npr_org,http://www.npr.org/sections/news/,npr.org,A,major_media,media_narrative,P0,north_america,public_broadcaster,narrative_and_agenda,strong international reporting,http://www.npr.org,http://www.npr.org/robots.txt,0,0,8,0,[],0,[],gdelt_or_wayback_plus_direct_fetch,low,1,0
nzherald_co_nz,http://www.nzherald.co.nz/latest-news/,nzherald.co.nz,B,national_media,media_narrative,P1,asia_pacific,national_major_media,narrative_and_agenda,good regional supplement,http://www.nzherald.co.nz,http://www.nzherald.co.nz/robots.txt,200,1,62,12,"[""https://www.nzherald.co.nz/arc/outboundfeeds/sitemap-index/?outputType=xml&_website=nzh"", ""https://www.nzherald.co.nz/arc/outboundfeeds/sitemap-index/?outputType=xml&_website=viva"", ""https://www.nzherald.co.nz/arc/outboundfeeds/sitemap-index/?outputType=xml&_website=bay-of-plenty-times"", ""https://www.nzherald.co.nz/arc/outboundfeeds/sitemap-index/?outputType=xml&_website=hawkes-bay-today"", ""https://www.nzherald.co.nz/arc/outboundfeeds/sitemap-index/?outputType=xml&_website=newstalk-zb"", ""https://www.nzherald.co.nz/arc/outboundfeeds/sitemap-index/?outputType=xml&_website=rotorua-daily-post"", ""https://www.nzherald.co.nz/arc/outboundfeeds/sitemap-index/?outputType=xml&_website=the-country"", ""https://www.nzherald.co.nz/arc/outboundfeeds/sitemap-index/?outputType=xml&_website=northern-advocate"", ""https://www.nzherald.co.nz/arc/outboundfeeds/sitemap-index/?outputType=xml&_website=northland-age"", ""https://www.nzherald.co.nz/arc/outboundfeeds/sitemap-index/?outputType=xml&_website=waikato-news"", ""https://www.nzherald.co.nz/arc/outboundfeeds/sitemap-index/?outputType=xml&_website=whanganui-chronicle"", ""https://www.nzherald.co.nz/arc/outboundfeeds/sitemap-index/?outputType=xml&_website=eatwell""]",0,[],direct_sitemap,medium,1,1
oas_news,https://www.oas.org/en/media_center/default.asp,oas.org,A,official,official_direct,P1,latin_america,international_organization,official_position,official Americas multilateral organization statements,https://www.oas.org,https://www.oas.org/robots.txt,403,0,8,0,[],0,[],section_archive_plus_wayback,medium,1,1
osce_press,https://www.osce.org/press-releases,osce.org,A,official,official_direct,P1,europe,international_organization,official_position,official European security and election monitoring statements,https://www.osce.org,https://www.osce.org/robots.txt,200,0,8,0,[],0,[],section_archive_plus_wayback,medium,1,1
pakistan_mofa,https://mofa.gov.pk/press-releases,mofa.gov.pk,A,official,official_direct,P1,south_asia,foreign_ministry,official_position,official Pakistan foreign ministry press releases,https://mofa.gov.pk,https://mofa.gov.pk/robots.txt,0,0,8,0,[],0,[],section_archive_plus_wayback,medium,1,1
peru_rree,https://www.gob.pe/institucion/rree/noticias,gob.pe,A,official,official_direct,P1,latin_america,foreign_ministry,official_position,official Peru foreign ministry news and press releases,https://www.gob.pe,https://www.gob.pe/robots.txt,200,1,9,0,[],0,[],gdelt_or_wayback_plus_direct_fetch,low,1,0
philstar_headlines,https://www.philstar.com/headlines,philstar.com,B,national_media,media_narrative,P1,asia,national_major_media,narrative_and_agenda,major Philippines national headlines and political coverage,https://www.philstar.com,https://www.philstar.com/robots.txt,200,0,8,1,"[""https://www.philstar.com/sitemap.xml""]",0,[],direct_sitemap,medium,1,0
phnompenhpost_com,http://www.phnompenhpost.com/category/national/,phnompenhpost.com,B,national_media,media_narrative,P1,asia,national_major_media,narrative_and_agenda,good Cambodia source,http://www.phnompenhpost.com,http://www.phnompenhpost.com/robots.txt,200,0,8,4,"[""https://www.phnompenhpost.com/sitemap_index.xml"", ""https://www.phnompenhpost.com/news-sitemap.xml"", ""https://www.phnompenhpost.com/post-sitemap.xml"", ""https://www.phnompenhpost.com/page-sitemap.xml""]",2,"[""https://phnompenhpost.com/feed/"", ""https://phnompenhpost.com/feed/""]",direct_sitemap,high,1,0
politico_eu,https://www.politico.eu/,politico.eu,B,regional_media,media_narrative,P1,europe,regional_major_media,narrative_and_agenda,high-value EU politics and policy outlet,https://www.politico.eu,https://www.politico.eu/robots.txt,403,0,8,0,[],0,[],gdelt_or_wayback_plus_direct_fetch,low,1,0
prachachat_net,https://www.prachachat.net/politics,prachachat.net,B,national_media,media_narrative,P1,asia,national_major_media,narrative_and_agenda,strong politics coverage,https://www.prachachat.net,https://www.prachachat.net/robots.txt,200,1,8,0,[],1,"[""https://www.prachachat.net/feed""]",feed_plus_archive,medium,1,0
premium_times,https://www.premiumtimesng.com/,premiumtimesng.com,B,national_media,media_narrative,P1,africa,national_major_media,narrative_and_agenda,important Nigeria national and governance source,https://www.premiumtimesng.com,https://www.premiumtimesng.com/robots.txt,200,1,8,5,"[""https://www.premiumtimesng.com/sitemap_index.xml"", ""https://www.premiumtimesng.com/sitemap_index.xml"", ""https://www.premiumtimesng.com/news-sitemap.xml"", ""https://www.premiumtimesng.com/post-sitemap.xml"", ""https://www.premiumtimesng.com/page-sitemap.xml""]",2,"[""https://www.premiumtimesng.com/feed"", ""https://www.premiumtimesng.com/feed""]",direct_sitemap,high,1,0
prothomalo_com,https://www.prothomalo.com/world,prothomalo.com,A,national_media,media_narrative,P0,south_asia,national_major_media,narrative_and_agenda,major Bangladesh source,https://www.prothomalo.com,https://www.prothomalo.com/robots.txt,200,1,9,2,"[""https://www.prothomalo.com/sitemap.xml"", ""https://www.prothomalo.com/news_sitemap.xml""]",1,"[""https://www.prothomalo.com/stories.rss""]",direct_sitemap,medium,1,0
