site_id,url,domain,seed_tier,seed_type,layer,priority_tier,region,source_type,signal_role,notes,seed_origin,robots_url,robots_status,robots_has_sitemap,candidate_sitemap_count,accessible_sitemap_count,accessible_sitemaps,accessible_feed_count,accessible_feeds,historical_strategy,expected_coverage,wayback_fallback,seed_has_archive_hint
el_tiempo_mundo,https://www.eltiempo.com/mundo,eltiempo.com,B,national_media,media_narrative,P1,latin_america,national_major_media,narrative_and_agenda,major Colombia outlet with Latin America coverage,https://www.eltiempo.com,https://www.eltiempo.com/robots.txt,200,1,16,9,"[""https://www.eltiempo.com/sitemap-default.xml"", ""https://www.eltiempo.com/sitemap-index.xml"", ""https://www.eltiempo.com/sitemap-google-news.xml"", ""https://www.eltiempo.com/sitemap-articles-current.xml"", ""https://www.eltiempo.com/sitemap-images-index.xml"", ""https://www.eltiempo.com/sitemap-videos-index.xml"", ""https://www.eltiempo.com/rss-news/eltiempo.xml"", ""https://www.eltiempo.com/rss/eltiempo.xml"", ""https://www.eltiempo.com/showcase-feed""]",0,[],direct_sitemap,medium,1,0
el_universal_mx,https://www.eluniversal.com.mx/mundo/,eluniversal.com.mx,B,national_media,media_narrative,P1,latin_america,national_major_media,narrative_and_agenda,major Mexico outlet with world coverage,https://www.eluniversal.com.mx,https://www.eluniversal.com.mx/robots.txt,200,1,30,12,"[""https://www.eluniversal.com.mx/arc/outboundfeeds/news/tiempoderelojes/"", ""https://www.eluniversal.com.mx/arc/outboundfeeds/sitemap/category/tendencias/?outputType=xml"", ""https://www.eluniversal.com.mx/arc/outboundfeeds/sitemap/category/techbit/?outputType=xml"", ""https://www.eluniversal.com.mx/arc/outboundfeeds/sitemap/category/opinion/?outputType=xml"", ""https://www.eluniversal.com.mx/arc/outboundfeeds/sitemap/category/nacion/?outputType=xml"", ""https://www.eluniversal.com.mx/arc/outboundfeeds/sitemap/category/mundo/?outputType=xml"", ""https://www.eluniversal.com.mx/arc/outboundfeeds/sitemap/category/menu/?outputType=xml"", ""https://www.eluniversal.com.mx/arc/outboundfeeds/sitemap/category/estados/?outputType=xml"", ""https://www.eluniversal.com.mx/arc/outboundfeeds/sitemap/category/espectaculos/?outputType=xml"", ""https://www.eluniversal.com.mx/arc/outboundfeeds/news/elecciones/"", ""https://www.eluniversal.com.mx/arc/outboundfeeds/news/edomex/"", ""https://www.eluniversal.com.mx/arc/outboundfeeds/sitemap/category/destinos/?outputType=xml""]",0,[],direct_sitemap,medium,1,0
express_pk,https://www.express.pk/world,express.pk,B,national_media,media_narrative,P1,south_asia,national_major_media,narrative_and_agenda,major Pakistan source,https://www.express.pk,https://www.express.pk/robots.txt,200,1,10,3,"[""https://www.express.pk/sitemap.xml"", ""https://www.express.pk/sitemap/latest-1.xml"", ""https://www.express.pk/sitemap/videos_sitemap.xml""]",1,"[""https://www.express.pk/feed""]",direct_sitemap,medium,1,1
folha_mundo,https://www1.folha.uol.com.br/mundo/,folha.uol.com.br,B,national_media,media_narrative,P1,latin_america,national_major_media,narrative_and_agenda,major Brazil outlet with international desk,https://www1.folha.uol.com.br,https://www1.folha.uol.com.br/robots.txt,200,1,8,2,"[""https://www1.folha.uol.com.br/sitemap.xml"", ""https://www1.folha.uol.com.br/news-sitemap.xml""]",0,[],direct_sitemap,high,1,0
france24_english,https://www.france24.com/en/,france24.com,B,major_media,media_narrative,P1,europe,public_broadcaster,narrative_and_agenda,international public broadcaster with strong Africa and Middle East coverage,https://www.france24.com,https://www.france24.com/robots.txt,200,1,16,8,"[""https://www.france24.com/sitemaps/fr/index.xml"", ""https://www.france24.com/sitemaps/en/index.xml"", ""https://www.france24.com/sitemaps/es/index.xml"", ""https://www.france24.com/sitemaps/ar/index.xml"", ""https://www.france24.com/sitemaps/fr/news.xml"", ""https://www.france24.com/sitemaps/en/news.xml"", ""https://www.france24.com/sitemaps/es/news.xml"", ""https://www.france24.com/sitemaps/ar/news.xml""]",1,"[""https://www.france24.com/en/rss""]",direct_sitemap,medium,1,0
gulf_news_world,https://gulfnews.com/world,gulfnews.com,B,national_media,media_narrative,P1,middle_east,national_major_media,narrative_and_agenda,major Gulf regional outlet with broad MENA coverage,https://gulfnews.com,https://gulfnews.com/robots.txt,200,1,9,2,"[""https://gulfnews.com/sitemap.xml"", ""https://gulfnews.com/news_sitemap.xml""]",1,"[""https://gulfnews.com/stories.rss""]",direct_sitemap,medium,1,0
haberturk_com,https://www.haberturk.com/gundem,haberturk.com,B,national_media,media_narrative,P1,middle_east,national_major_media,narrative_and_agenda,important Turkey source,https://www.haberturk.com,https://www.haberturk.com/robots.txt,200,1,12,5,"[""https://www.haberturk.com/sitemap.xml"", ""https://www.haberturk.com/sitemap_google_news.xml"", ""https://www.haberturk.com/sitemap_index_video.xml"", ""https://www.haberturk.com/sitemap_recentvideo.xml"", ""https://hthayat.haberturk.com/sitemap_google_news.xml""]",1,"[""https://www.haberturk.com/rss""]",direct_sitemap,high,1,0
indian_express_world,https://indianexpress.com/section/world/,indianexpress.com,B,national_media,media_narrative,P1,south_asia,national_major_media,narrative_and_agenda,major India outlet with strong international desk,https://indianexpress.com,https://indianexpress.com/robots.txt,200,1,17,10,"[""https://indianexpress.com/video-sitemap.xml"", ""https://indianexpress.com/category-sitemap.xml"", ""https://indianexpress.com/allsitemap.xml"", ""https://indianexpress.com/aboutsitemapindex.xml"", ""https://indianexpress.com/webstories-sitemap.xml"", ""https://indianexpress.com/horoscope-sitemap.xml"", ""https://indianexpress.com/sitemap/today.xml"", ""https://indianexpress.com/sitemap/yesterday.xml"", ""https://indianexpress.com/liveblog-sitemap.xml"", ""https://indianexpress.com/sitemap.xml""]",1,"[""https://indianexpress.com/feed/""]",direct_sitemap,medium,1,1
japan_times,https://www.japantimes.co.jp/news_category/world/,japantimes.co.jp,B,national_media,media_narrative,P1,asia,national_major_media,narrative_and_agenda,important English-language Japan source,https://www.japantimes.co.jp,https://www.japantimes.co.jp/robots.txt,200,0,8,0,[],1,"[""https://www.japantimes.co.jp/feed/""]",feed_plus_archive,medium,1,0
kompas_com,https://news.kompas.com?source=navbar,kompas.com,B,national_media,media_narrative,P1,asia,national_major_media,narrative_and_agenda,major Indonesia source,https://news.kompas.com,https://news.kompas.com/robots.txt,200,1,8,1,"[""https://news.kompas.com/sitemap.xml""]",0,[],direct_sitemap,medium,1,0
korea_herald,https://www.koreaherald.com/,koreaherald.com,B,national_media,media_narrative,P1,asia,national_major_media,narrative_and_agenda,major Korea English outlet,https://www.koreaherald.com,https://www.koreaherald.com/robots.txt,200,1,22,12,"[""https://www.koreaherald.com/portal/google/sectionsitemap"", ""https://www.koreaherald.com/sitemap/latest-articles"", ""https://www.koreaherald.com/sitemap/articles/2026"", ""https://www.koreaherald.com/sitemap/articles/2025"", ""https://www.koreaherald.com/sitemap/articles/2024"", ""https://www.koreaherald.com/sitemap/articles/2023"", ""https://www.koreaherald.com/sitemap/articles/2022"", ""https://www.koreaherald.com/sitemap/articles/2021"", ""https://www.koreaherald.com/sitemap/articles/2020"", ""https://www.koreaherald.com/sitemap/articles/2019"", ""https://www.koreaherald.com/sitemap/articles/2018"", ""https://www.koreaherald.com/sitemap/articles/2017""]",0,[],direct_sitemap,medium,1,0
kyiv_independent,https://kyivindependent.com/,kyivindependent.com,B,national_media,media_narrative,P1,europe,national_major_media,narrative_and_agenda,high-value English-language Ukraine war and policy coverage,https://kyivindependent.com,https://kyivindependent.com/robots.txt,200,1,8,4,"[""https://kyivindependent.com/news-sitemap.xml"", ""https://kyivindependent.com/sitemap.xml"", ""https://kyivindependent.com/sitemap-index.xml"", ""https://kyivindependent.com/sitemap-news.xml""]",0,[],direct_sitemap,high,1,0
latercera_cl,https://www.latercera.com/canal/politica/,latercera.com,B,national_media,media_narrative,P1,latin_america,national_major_media,narrative_and_agenda,major Chile politics coverage,https://www.latercera.com,https://www.latercera.com/robots.txt,200,1,11,3,"[""https://www.latercera.com/arc/outboundfeeds/sitemap-index/?outputType=xml"", ""https://www.latercera.com/arc/outboundfeeds/news-sitemap-index/?outputType=xml"", ""https://www.latercera.com/arc/outboundfeeds/sitemap/?outputType=xml""]",1,"[""https://www.latercera.com/arc/outboundfeeds/rss/?outputType=xml""]",direct_sitemap,high,1,0
liputan6_com,https://www.liputan6.com/news,liputan6.com,B,national_media,media_narrative,P1,asia,national_major_media,narrative_and_agenda,major Indonesia source,https://www.liputan6.com,https://www.liputan6.com/robots.txt,200,1,8,5,"[""https://www.liputan6.com/sitemap.xml"", ""https://www.liputan6.com/sitemap_index.xml"", ""https://www.liputan6.com/sitemap-index.xml"", ""https://www.liputan6.com/sitemap_news.xml"", ""https://www.liputan6.com/sitemap-news.xml""]",0,[],direct_sitemap,high,1,0
nationthailand_com,https://www.nationthailand.com/news/world,nationthailand.com,B,national_media,media_narrative,P1,asia,national_major_media,narrative_and_agenda,strong Thailand and region coverage,https://www.nationthailand.com,https://www.nationthailand.com/robots.txt,200,1,10,10,"[""https://api.nationthailand.com/sitemap"", ""https://api.nationthailand.com/sitemap/latest"", ""https://api.nationthailand.com/sitemap/tag"", ""https://www.nationthailand.com/sitemap.xml"", ""https://www.nationthailand.com/sitemap-index.xml"", ""https://www.nationthailand.com/news-sitemap.xml"", ""https://www.nationthailand.com/sitemap_news.xml"", ""https://www.nationthailand.com/sitemap-news.xml"", ""https://www.nationthailand.com/post-sitemap.xml"", ""https://www.nationthailand.com/page-sitemap.xml""]",0,[],direct_sitemap,high,1,0
nbcnews_com,https://www.nbcnews.com/world,nbcnews.com,B,major_media,media_narrative,P1,north_america,global_major_media,narrative_and_agenda,use domain but replace weak section URL,https://www.nbcnews.com,https://www.nbcnews.com/robots.txt,200,1,13,5,"[""https://www.nbcnews.com/sitemap/nbcnews/sitemap-index"", ""https://www.nbcnews.com/sitemap/nbcnews/sitemap-news"", ""https://www.nbcnews.com/sitemap/nbcnews/sitemap-curations"", ""https://www.nbcnews.com/sitemap/nbcnews/sitemap-select.xml"", ""https://www.nbcnews.com/politics/election-results/sitemap.xml""]",1,"[""https://feeds.nbcnews.com/nbcnews/public/news""]",direct_sitemap,medium,1,0
news24_politics,https://www.news24.com/politics,news24.com,B,national_media,media_narrative,P1,africa,national_major_media,narrative_and_agenda,major South Africa politics desk with strong domestic governance coverage,https://www.news24.com,https://www.news24.com/robots.txt,200,1,9,1,"[""https://www.news24.com/sitemap""]",0,[],direct_sitemap,medium,1,0
news_thaipbs_or_th,https://news.thaipbs.or.th/news/world,news.thaipbs.or.th,B,major_media,media_narrative,P1,asia,public_broadcaster,narrative_and_agenda,high quality Thai public broadcaster,https://news.thaipbs.or.th,https://news.thaipbs.or.th/robots.txt,200,0,8,1,"[""https://news.thaipbs.or.th/sitemap.xml""]",0,[],direct_sitemap,medium,1,0
nzherald_co_nz,http://www.nzherald.co.nz/latest-news/,nzherald.co.nz,B,national_media,media_narrative,P1,asia_pacific,national_major_media,narrative_and_agenda,good regional supplement,http://www.nzherald.co.nz,http://www.nzherald.co.nz/robots.txt,200,1,62,12,"[""https://www.nzherald.co.nz/arc/outboundfeeds/sitemap-index/?outputType=xml&_website=nzh"", ""https://www.nzherald.co.nz/arc/outboundfeeds/sitemap-index/?outputType=xml&_website=viva"", ""https://www.nzherald.co.nz/arc/outboundfeeds/sitemap-index/?outputType=xml&_website=bay-of-plenty-times"", ""https://www.nzherald.co.nz/arc/outboundfeeds/sitemap-index/?outputType=xml&_website=hawkes-bay-today"", ""https://www.nzherald.co.nz/arc/outboundfeeds/sitemap-index/?outputType=xml&_website=newstalk-zb"", ""https://www.nzherald.co.nz/arc/outboundfeeds/sitemap-index/?outputType=xml&_website=rotorua-daily-post"", ""https://www.nzherald.co.nz/arc/outboundfeeds/sitemap-index/?outputType=xml&_website=the-country"", ""https://www.nzherald.co.nz/arc/outboundfeeds/sitemap-index/?outputType=xml&_website=northern-advocate"", ""https://www.nzherald.co.nz/arc/outboundfeeds/sitemap-index/?outputType=xml&_website=northland-age"", ""https://www.nzherald.co.nz/arc/outboundfeeds/sitemap-index/?outputType=xml&_website=waikato-news"", ""https://www.nzherald.co.nz/arc/outboundfeeds/sitemap-index/?outputType=xml&_website=whanganui-chronicle"", ""https://www.nzherald.co.nz/arc/outboundfeeds/sitemap-index/?outputType=xml&_website=eatwell""]",0,[],direct_sitemap,medium,1,1
philstar_headlines,https://www.philstar.com/headlines,philstar.com,B,national_media,media_narrative,P1,asia,national_major_media,narrative_and_agenda,major Philippines national headlines and political coverage,https://www.philstar.com,https://www.philstar.com/robots.txt,200,0,8,1,"[""https://www.philstar.com/sitemap.xml""]",0,[],direct_sitemap,medium,1,0
phnompenhpost_com,http://www.phnompenhpost.com/category/national/,phnompenhpost.com,B,national_media,media_narrative,P1,asia,national_major_media,narrative_and_agenda,good Cambodia source,http://www.phnompenhpost.com,http://www.phnompenhpost.com/robots.txt,200,0,8,4,"[""https://www.phnompenhpost.com/sitemap_index.xml"", ""https://www.phnompenhpost.com/news-sitemap.xml"", ""https://www.phnompenhpost.com/post-sitemap.xml"", ""https://www.phnompenhpost.com/page-sitemap.xml""]",1,"[""https://phnompenhpost.com/feed/""]",direct_sitemap,high,1,0
prachachat_net,https://www.prachachat.net/politics,prachachat.net,B,national_media,media_narrative,P1,asia,national_major_media,narrative_and_agenda,strong politics coverage,https://www.prachachat.net,https://www.prachachat.net/robots.txt,200,1,8,0,[],1,"[""https://www.prachachat.net/feed""]",feed_plus_archive,medium,1,0
premium_times,https://www.premiumtimesng.com/,premiumtimesng.com,B,national_media,media_narrative,P1,africa,national_major_media,narrative_and_agenda,important Nigeria national and governance source,https://www.premiumtimesng.com,https://www.premiumtimesng.com/robots.txt,200,1,8,4,"[""https://www.premiumtimesng.com/sitemap_index.xml"", ""https://www.premiumtimesng.com/news-sitemap.xml"", ""https://www.premiumtimesng.com/post-sitemap.xml"", ""https://www.premiumtimesng.com/page-sitemap.xml""]",1,"[""https://www.premiumtimesng.com/feed""]",direct_sitemap,high,1,0
publico_pt,https://www.publico.pt/politica,publico.pt,B,national_media,media_narrative,P1,europe,national_major_media,narrative_and_agenda,good Portugal source,https://www.publico.pt,https://www.publico.pt/robots.txt,200,1,10,2,"[""https://www.publico.pt/sitemaps/news.xml"", ""https://www.publico.pt/sitemaps/sitemapindex.xml""]",0,[],direct_sitemap,medium,1,0
thanhnien_vn,https://thanhnien.vn/bien-dong/thoi-su.htm,thanhnien.vn,B,national_media,media_narrative,P1,asia,national_major_media,narrative_and_agenda,strong Vietnam and South China Sea coverage,https://thanhnien.vn,https://thanhnien.vn/robots.txt,200,1,9,2,"[""https://thanhnien.vn/sitemap.xml"", ""https://thanhnien.vn/google-news-sitemap.xml""]",0,[],direct_sitemap,high,1,0
the_hindu_world,https://www.thehindu.com/news/international/,thehindu.com,B,national_media,media_narrative,P1,south_asia,national_major_media,narrative_and_agenda,major India outlet with strong foreign desk,https://www.thehindu.com,https://www.thehindu.com/robots.txt,200,1,17,9,"[""https://www.thehindu.com/sitemap/googlenews/all/all.xml"", ""https://www.thehindu.com/sitemap/update/all.xml"", ""https://www.thehindu.com/sitemap/update/section.xml"", ""https://www.thehindu.com/feeder/default.rss"", ""https://www.thehindu.com/?service=videositemap"", ""https://www.thehindu.com/entertainment/feeder/default.rss"", ""https://www.thehindu.com/shorts/feeder/default.rss"", ""https://www.thehindu.com/sport/feeder/default.rss"", ""https://www.thehindu.com/business/feeder/default.rss""]",0,[],direct_sitemap,medium,1,0
the_national_uae,https://www.thenationalnews.com/world/,thenationalnews.com,B,national_media,media_narrative,P1,middle_east,national_major_media,narrative_and_agenda,high-quality UAE-based regional and global coverage,https://www.thenationalnews.com,https://www.thenationalnews.com/robots.txt,200,1,33,12,"[""https://www.thenationalnews.com/arc/outboundfeeds/sitemap/?outputType=xml"", ""https://www.thenationalnews.com/arc/outboundfeeds/sitemap-index/?outputType=xml"", ""https://www.thenationalnews.com/arc/outboundfeeds/news-sitemap/?outputType=xml"", ""https://www.thenationalnews.com/arc/outboundfeeds/news-sitemap-index/?outputType=xml"", ""https://www.thenationalnews.com/arc/outboundfeeds/video-sitemap/?outputType=xml"", ""https://www.thenationalnews.com/arc/outboundfeeds/video-sitemap-index/?outputType=xml"", ""https://www.thenationalnews.com/OldArticlesMissingSitemap/sitemap_article_0.xml"", ""https://www.thenationalnews.com/OldArticlesMissingSitemap/sitemap_article_1.xml"", ""https://www.thenationalnews.com/OldArticlesMissingSitemap/sitemap_article_2.xml"", ""https://www.thenationalnews.com/OldArticlesMissingSitemap/sitemap_article_3.xml"", ""https://www.thenationalnews.com/OldArticlesMissingSitemap/sitemap_article_4.xml"", ""https://www.thenationalnews.com/OldArticlesMissingSitemap/sitemap_article_5.xml""]",0,[],direct_sitemap,high,1,0
thestar_com,http://www.thestar.com/news/world/,thestar.com,B,national_media,media_narrative,P1,north_america,national_major_media,narrative_and_agenda,good Canada supplement,http://www.thestar.com,http://www.thestar.com/robots.txt,200,1,41,11,"[""https://www.thestar.com/sitemap.xml"", ""https://www.thestar.com/tncms/sitemap/editorial.xml"", ""https://www.thestar.com/tncms/sitemap/editorial.xml?year=1979"", ""https://www.thestar.com/tncms/sitemap/editorial.xml?year=1980"", ""https://www.thestar.com/tncms/sitemap/editorial.xml?year=1984"", ""https://www.thestar.com/tncms/sitemap/editorial.xml?year=1985"", ""https://www.thestar.com/tncms/sitemap/editorial.xml?year=1992"", ""https://www.thestar.com/tncms/sitemap/editorial.xml?year=1995"", ""https://www.thestar.com/tncms/sitemap/editorial.xml?year=1998"", ""https://www.thestar.com/tncms/sitemap/editorial.xml?year=1999"", ""https://www.thestar.com/tncms/sitemap/editorial.xml?year=2002""]",0,[],direct_sitemap,medium,1,0
thestar_com_my,https://www.thestar.com.my/news/world,thestar.com.my,B,national_media,media_narrative,P1,asia,national_major_media,narrative_and_agenda,use domain but replace weak section URL,https://www.thestar.com.my,https://www.thestar.com.my/robots.txt,200,0,8,1,"[""https://www.thestar.com.my/sitemap.xml""]",0,[],direct_sitemap,medium,1,0
tuoitre_vn,https://tuoitre.vn/the-gioi.htm,tuoitre.vn,B,national_media,media_narrative,P1,asia,national_major_media,narrative_and_agenda,use domain but replace video URL,https://tuoitre.vn,https://tuoitre.vn/robots.txt,200,1,10,2,"[""https://tuoitre.vn/sitemaps/index.rss"", ""https://tuoitre.vn/sitemaps/latest-news.rss""]",0,[],direct_sitemap,medium,1,0
vietnamnet_vn,http://vietnamnet.vn/chinh-tri,vietnamnet.vn,B,national_media,media_narrative,P1,asia,national_major_media,narrative_and_agenda,major Vietnam source,http://vietnamnet.vn,http://vietnamnet.vn/robots.txt,200,1,13,5,"[""https://vietnamnet.vn/sitemap.xml"", ""https://vietnamnet.vn/sitemap-categories.xml"", ""https://vietnamnet.vn/sitemap-news.xml"", ""https://vietnamnet.vn/sitemap-image.xml"", ""https://vietnamnet.vn/sitemap-video.xml""]",0,[],direct_sitemap,medium,1,0
eeas_europa,https://www.eeas.europa.eu/eeas/press-material_en,eeas.europa.eu,A,official,official_direct,P0,europe,foreign_service,official_position,official EU diplomatic service press material,https://www.eeas.europa.eu,https://www.eeas.europa.eu/robots.txt,200,0,8,1,"[""https://www.eeas.europa.eu/sitemap.xml""]",0,[],direct_sitemap,medium,1,1
eu_commission_press,https://ec.europa.eu/commission/presscorner/home/en,ec.europa.eu,A,official,official_direct,P0,europe,supranational_executive,official_position,official European Commission press corner,https://ec.europa.eu,https://ec.europa.eu/robots.txt,200,0,8,1,"[""https://ec.europa.eu/sitemap.xml""]",0,[],direct_sitemap,medium,1,1
nato_news,https://www.nato.int/cps/en/natohq/news.htm,nato.int,A,official,official_direct,P0,europe,international_security_org,official_position,official alliance security statements and briefings,https://www.nato.int,https://www.nato.int/robots.txt,200,1,8,2,"[""https://www.nato.int/sitemap.xml"", ""https://www.nato.int/sitemap-index.xml""]",0,[],direct_sitemap,medium,1,0
african_union,https://au.int/en/happening,au.int,A,official,official_direct,P1,africa,international_organization,official_position,official African Union news and press releases,https://au.int,https://au.int/robots.txt,200,0,8,0,[],1,"[""https://au.int/rss.xml""]",feed_plus_archive,medium,1,0
asean_news,https://asean.org/news/,asean.org,A,official,official_direct,P1,asia,international_organization,official_position,official ASEAN institutional and summit signals,https://asean.org,https://asean.org/robots.txt,200,0,8,3,"[""https://asean.org/sitemap_index.xml"", ""https://asean.org/post-sitemap.xml"", ""https://asean.org/page-sitemap.xml""]",1,"[""https://asean.org/feed/""]",direct_sitemap,high,1,0
bundesregierung_de,https://www.bundesregierung.de/breg-de/bundesregierung,bundesregierung.de,A,official,official_direct,P1,europe,executive_government,official_position,official German government newsroom,https://www.bundesregierung.de,https://www.bundesregierung.de/robots.txt,200,1,11,3,"[""https://www.bundesregierung.de/service-sitemap-4d4e784d6cdbde1a37901f96601df03f-sitemap_index.xml"", ""https://www.bundesregierung.de/service-sitemap-9dca52ff98e0ed01b98a219a2b0bb383-sitemap_index.xml"", ""https://www.bundesregierung.de/service-sitemap-eac0bb2dddac4321ff3b164c4ce8d951-sitemap_index.xml""]",0,[],direct_sitemap,high,1,0
chile_minrel,https://www.minrel.gob.cl/minrel/sala-de-prensa/p/1,minrel.gob.cl,A,official,official_direct,P1,latin_america,foreign_ministry,official_position,official Chile foreign ministry press room,https://www.minrel.gob.cl,https://www.minrel.gob.cl/robots.txt,200,1,9,1,"[""https://www.minrel.gob.cl/minrel/site/sitemap_pags.xml""]",0,[],direct_sitemap,medium,1,0
ecowas_news,https://www.ecowas.int/,ecowas.int,A,official,official_direct,P1,africa,international_organization,official_position,official West African regional organization news and communiques,https://www.ecowas.int,https://www.ecowas.int/robots.txt,200,1,9,4,"[""https://www.ecowas.int/sitemap.xml"", ""https://www.ecowas.int/news-sitemap.xml"", ""https://www.ecowas.int/post-sitemap.xml"", ""https://www.ecowas.int/page-sitemap.xml""]",0,[],direct_sitemap,high,1,0
france_diplomatie,https://www.diplomatie.gouv.fr/en/press/news,diplomatie.gouv.fr,A,official,official_direct,P1,europe,foreign_ministry,official_position,official France foreign ministry news,https://www.diplomatie.gouv.fr,https://www.diplomatie.gouv.fr/robots.txt,200,0,8,1,"[""https://www.diplomatie.gouv.fr/sitemap.xml""]",0,[],direct_sitemap,medium,1,1
indonesia_kemlu,https://kemlu.go.id/portal/en,kemlu.go.id,A,official,official_direct,P1,asia,foreign_ministry,official_position,official Indonesia foreign ministry portal,https://kemlu.go.id,https://kemlu.go.id/robots.txt,200,0,8,8,"[""https://kemlu.go.id/sitemap.xml"", ""https://kemlu.go.id/sitemap_index.xml"", ""https://kemlu.go.id/sitemap-index.xml"", ""https://kemlu.go.id/news-sitemap.xml"", ""https://kemlu.go.id/sitemap_news.xml"", ""https://kemlu.go.id/sitemap-news.xml"", ""https://kemlu.go.id/post-sitemap.xml"", ""https://kemlu.go.id/page-sitemap.xml""]",0,[],direct_sitemap,high,1,0
mexico_sre,https://www.gob.mx/sre/en/archivo/prensa,gob.mx,A,official,official_direct,P1,latin_america,foreign_ministry,official_position,official Mexico foreign ministry press archive,https://www.gob.mx,https://www.gob.mx/robots.txt,200,0,8,1,"[""https://www.gob.mx/sitemap.xml""]",0,[],direct_sitemap,medium,1,0
russia_mfa,https://mid.ru/en/press_service/,mid.ru,A,official,official_direct,P1,europe,foreign_ministry,official_position,official Russian foreign ministry statements and briefings,https://mid.ru,https://mid.ru/robots.txt,200,1,8,1,"[""https://mid.ru/sitemap.xml""]",1,"[""https://mid.ru/rss""]",direct_sitemap,medium,1,1
who_int,https://www.who.int/news-room,who.int,A,official,official_direct,P1,global,international_organization,official_position,official institutional and emergency updates with lower direct political density,https://www.who.int,https://www.who.int/robots.txt,200,1,9,1,"[""https://www.who.int/sitemaps/sitemapindex.xml""]",0,[],direct_sitemap,medium,1,0
afp_global,https://www.afp.com/en,afp.com,A,wire,wire_fast,P0,global,wire_service,event_baseline,global wire with wide geographic reach,https://www.afp.com,https://www.afp.com/robots.txt,200,0,8,1,"[""https://www.afp.com/sitemap.xml""]",1,"[""https://www.afp.com/rss.xml""]",direct_sitemap,medium,1,0
ansa_it,https://www.ansa.it/sito/notizie/topnews/index.shtml,ansa.it,A,wire,wire_fast,P0,europe,wire_service,event_baseline,major Italian wire,https://www.ansa.it,https://www.ansa.it/robots.txt,200,1,9,1,"[""https://www.ansa.it/sito/sitemaps/sito_sitemap_index.xml""]",1,"[""https://www.ansa.it/rss.xml""]",direct_sitemap,high,1,0
ap_world,https://apnews.com/world-news,apnews.com,A,wire,wire_fast,P0,global,wire_service,event_baseline,global wire and factual baseline source,https://apnews.com,https://apnews.com/robots.txt,200,1,13,6,"[""https://apnews.com/ap-sitemap.xml"", ""https://apnews.com/news-sitemap-content.xml"", ""https://apnews.com/hubs-sitemap-content.xml"", ""https://apnews.com/video-sitemap.xml"", ""https://assets.apnews.com/interactive/f38090eb-11ee-3d54-875e-7d0e40cdfdf0/dist-production/sitemap-index.xml"", ""https://apnews.com/news-sitemap.xml""]",0,[],direct_sitemap,high,1,0
bernama_com,https://www.bernama.com/en/world/,bernama.com,A,wire,wire_fast,P0,asia,state_media,event_baseline,national wire with strong region coverage,https://www.bernama.com,https://www.bernama.com/robots.txt,200,0,8,1,"[""https://www.bernama.com/sitemap.xml""]",0,[],direct_sitemap,medium,1,0
irna_ir,https://www.irna.ir/rss,irna.ir,A,wire,wire_fast,P0,middle_east,state_media,event_baseline,official Iranian news agency,https://www.irna.ir,https://www.irna.ir/robots.txt,200,1,45,7,"[""https://www.irna.ir/sitemap/1404/sitemap.xml"", ""https://www.irna.ir/sitemap/1402/sitemap.xml"", ""https://www.irna.ir/sitemap/1401/sitemap.xml"", ""https://ar.irna.ir/sitemap/all/sitemap.xml"", ""https://ar.irna.ir/sitemap/2024/sitemap.xml"", ""https://ar.irna.ir/sitemap/2023/sitemap.xml"", ""https://en.irna.ir/sitemap/news/sitemap.xml""]",0,[],direct_sitemap,medium,1,0
kyodo_co_jp,http://www.kyodo.co.jp/news/,kyodo.co.jp,A,wire,wire_fast,P0,asia,wire_service,event_baseline,top Japanese wire,http://www.kyodo.co.jp,http://www.kyodo.co.jp/robots.txt,200,1,9,7,"[""https://www.kyodo.co.jp:443/sitemap.xml"", ""https://www.kyodo.co.jp:443/sitemap_index.xml"", ""https://www.kyodo.co.jp:443/sitemap-index.xml"", ""https://www.kyodo.co.jp:443/news-sitemap.xml"", ""https://www.kyodo.co.jp:443/sitemap_news.xml"", ""https://www.kyodo.co.jp:443/sitemap-news.xml"", ""https://www.kyodo.co.jp:443/page-sitemap.xml""]",1,"[""https://www.kyodo.co.jp/feed/""]",direct_sitemap,high,1,0
reuters_world,https://www.reuters.com/world/,reuters.com,A,wire,wire_fast,P0,global,wire_service,event_baseline,global wire baseline and high-volume first report source,https://www.reuters.com,https://www.reuters.com/robots.txt,200,1,18,10,"[""https://www.reuters.com/arc/outboundfeeds/sitemap-index/?outputType=xml"", ""https://www.reuters.com/arc/outboundfeeds/news-sitemap-index/?outputType=xml"", ""https://www.reuters.com/plus/sitemap-index.xml"", ""https://www.reuters.com/arc/outboundfeeds/sitemap-plj-index/?outputType=xml"", ""https://www.reuters.com/graphics/sitemap.xml"", ""https://www.reuters.com/arc/outboundfeeds/sitemap-index/pictures/?outputType=xml"", ""https://www.reuters.com/static/video-sitemap/us/sitemap_video_index.xml"", ""https://www.reuters.com/arc/outboundfeeds/topic-sitemap/?outputType=xml"", ""https://www.reuters.com/arc/outboundfeeds/author-sitemap/?outputType=xml"", ""https://www.reuters.com/arc/outboundfeeds/pressrelease-sitemap/?outputType=xml""]",0,[],direct_sitemap,high,1,0
